order_id,order_date,customer_name,customer_phone,product_id,product_name,quantity,total_amount,discount_amount,status,comment,delivery_date,gift_card,order_id_fk,customer_id_fk,gift_card_id_fk
2029933950305,2024-04-02 20:00:36,Наталья Васильева,+7 (9750) 80-31,3,Амуниция для собак,4,3851.29,948.71,Completed,Спасибо за заказ,2024-04-14,4847808390878842,6105,9,15
2029920747607,2024-04-02 20:18:00,Дмитрий Кузнецов,+7 (9024) 13-28,2,Игрушка мяч,3,723.92,176.08,Completed,Проверить наличие,2024-07-02,6099397430788484,6106,7,11
2029920747607,2024-04-02 20:18:00,Дмитрий Кузнецов,+7 (9024) 13-28,1,Корм для собак,1,491.41,8.59,Completed,Проверить наличие,2024-07-02,0885522781699105,6106,7,16
2029920747607,2024-04-02 20:18:00,Дмитрий Кузнецов,+7 (9024) 13-28,4,Подписка на газету,3,1740.77,59.23,Completed,Проверить наличие,2024-07-02,6099397430788484,6106,7,11
2029934360982,2024-04-02 20:41:19,Мария Петрова,+7 (9593) 68-40,4,Подписка на газету,3,1703.16,96.84,Cancelled,Нужно уточнить сроки,2024-04-03,9645911883194436,6107,5,8
2029932632430,2024-04-02 21:07:48,Дмитрий Кузнецов,+7 (9763) 57-67,2,Игрушка мяч,1,261.76,38.24,Processing,Нужно уточнить сроки,2024-04-29,6099397430788484,6108,7,11
2029932632430,2024-04-02 21:07:48,Дмитрий Кузнецов,+7 (9763) 57-67,3,Амуниция для собак,1,1059.02,140.98,Processing,Нужно уточнить сроки,2024-04-29,0885522781699105,6108,7,16
2029932632430,2024-04-02 21:07:48,Дмитрий Кузнецов,+7 (9763) 57-67,2,Игрушка мяч,5,1262.22,237.78,Processing,Нужно уточнить сроки,2024-04-29,1815900836394171,6108,7,17
2029932632430,2024-04-02 21:07:48,Дмитрий Кузнецов,+7 (9763) 57-67,5,Молоко,5,12671.29,2328.71,Processing,Нужно уточнить сроки,2024-04-29,1815900836394171,6108,7,17
2029920531339,2024-04-02 21:41:00,Сергей Сидоров,+7 (9015) 56-26,4,Подписка на газету,1,549.45,50.55,Cancelled,Нужно уточнить сроки,2024-02-18,1147744300886234,6109,4,7
2029920531339,2024-04-02 21:41:00,Сергей Сидоров,+7 (9015) 56-26,1,Корм для собак,1,429.41,70.59,Cancelled,Нужно уточнить сроки,2024-02-18,1147744300886234,6109,4,7
2029920531339,2024-04-02 21:41:00,Сергей Сидоров,+7 (9015) 56-26,5,Молоко,5,12439.45,2560.55,Cancelled,Нужно уточнить сроки,2024-02-18,1147744300886234,6109,4,7
2029920531339,2024-04-02 21:41:00,Сергей Сидоров,+7 (9015) 56-26,1,Корм для собак,5,2270.67,229.33,Cancelled,Нужно уточнить сроки,2024-02-18,1147744300886234,6109,4,7
2029920531339,2024-04-02 21:41:00,Сергей Сидоров,+7 (9015) 56-26,1,Корм для собак,5,2138.01,361.99,Cancelled,Нужно уточнить сроки,2024-02-18,1147744300886234,6109,4,7
2029933823616,2024-04-02 21:49:27,Наталья Васильева,+7 (9465) 43-74,3,Амуниция для собак,5,5964.69,35.31,Cancelled,Подарок вовремя,2024-04-26,4847808390878842,6110,9,15
2029933823616,2024-04-02 21:49:27,Наталья Васильева,+7 (9465) 43-74,4,Подписка на газету,2,1044.81,155.19,Cancelled,Подарок вовремя,2024-04-26,4847808390878842,6110,9,15
2029933823616,2024-04-02 21:49:27,Наталья Васильева,+7 (9465) 43-74,1,Корм для собак,1,432.42,67.58,Cancelled,Подарок вовремя,2024-04-26,4847808390878842,6110,9,15
2029932733849,2024-04-02 21:57:58,Наталья Васильева,+7 (9151) 72-37,2,Игрушка мяч,3,871.82,28.18,Completed,"Задержка с доставкой, печалька...",2024-09-04,4847808390878842,6111,9,15
2029932733849,2024-04-02 21:57:58,Наталья Васильева,+7 (9151) 72-37,1,Корм для собак,3,1265.28,234.72,Completed,"Задержка с доставкой, печалька...",2024-09-04,4847808390878842,6111,9,15
2029920532824,2024-04-02 22:09:00,Дмитрий Кузнецов,+7 (9566) 20-49,1,Корм для собак,1,489.73,10.27,Completed,Всё отлично!,2024-02-23,6099397430788484,6112,7,11
2029920532824,2024-04-02 22:09:00,Дмитрий Кузнецов,+7 (9566) 20-49,1,Корм для собак,3,1378.06,121.94,Completed,Всё отлично!,2024-02-23,0885522781699105,6112,7,16
2029920532824,2024-04-02 22:09:00,Дмитрий Кузнецов,+7 (9566) 20-49,2,Игрушка мяч,1,257.81,42.19,Completed,Всё отлично!,2024-02-23,6099397430788484,6112,7,11
2029920532824,2024-04-02 22:09:00,Дмитрий Кузнецов,+7 (9566) 20-49,3,Амуниция для собак,2,2157.17,242.83,Completed,Всё отлично!,2024-02-23,1815900836394171,6112,7,17
2029920647331,2024-04-02 22:13:00,Елена Новикова,+7 (9983) 94-95,4,Подписка на газету,2,1179.17,20.83,Cancelled,"Задержка с доставкой, печалька...",2024-02-15,2322327791927395,6113,8,13
2029920647331,2024-04-02 22:13:00,Елена Новикова,+7 (9983) 94-95,2,Игрушка мяч,4,1163.51,36.49,Cancelled,"Задержка с доставкой, печалька...",2024-02-15,9590692449731792,6113,8,14
2029920647331,2024-04-02 22:13:00,Елена Новикова,+7 (9983) 94-95,2,Игрушка мяч,4,996.59,203.41,Cancelled,"Задержка с доставкой, печалька...",2024-02-15,9590692449731792,6113,8,14
2029921080697,2024-04-02 22:45:00,Анна Смирнова,+7 (9679) 80-24,4,Подписка на газету,2,1142.52,57.48,Cancelled,Нужно уточнить сроки,2024-02-20,5008300071867573,6114,6,9
2029921080697,2024-04-02 22:45:00,Анна Смирнова,+7 (9679) 80-24,3,Амуниция для собак,2,2001.85,398.15,Cancelled,Нужно уточнить сроки,2024-02-20,5008300071867573,6114,6,9
2029921080697,2024-04-02 22:45:00,Анна Смирнова,+7 (9679) 80-24,4,Подписка на газету,4,1923.7,476.3,Cancelled,Нужно уточнить сроки,2024-02-20,5008300071867573,6114,6,9
2029921080697,2024-04-02 22:45:00,Анна Смирнова,+7 (9679) 80-24,1,Корм для собак,2,885.02,114.98,Cancelled,Нужно уточнить сроки,2024-02-20,5008300071867573,6114,6,9
2029934252962,2024-04-02 23:49:50,Дмитрий Кузнецов,+7 (9432) 60-73,2,Игрушка мяч,1,256.61,43.39,Cancelled,Проверить наличие,2024-04-02,0885522781699105,6115,7,16
2029934252962,2024-04-02 23:49:50,Дмитрий Кузнецов,+7 (9432) 60-73,4,Подписка на газету,3,1738.13,61.87,Cancelled,Проверить наличие,2024-04-02,1815900836394171,6115,7,17
2029944557927,2024-04-03 00:07:00,Алексей Михайлов,+7 (9851) 93-04,1,Корм для собак,5,2261.84,238.16,Completed,"Задержка с доставкой, печалька...",2024-03-13,9027112006447338,6116,2,4
2029944557927,2024-04-03 00:07:00,Алексей Михайлов,+7 (9851) 93-04,1,Корм для собак,4,1833.62,166.38,Completed,"Задержка с доставкой, печалька...",2024-03-13,9515225760821750,6116,2,3
2029943005474,2024-04-03 00:10:00,Мария Петрова,+7 (9871) 18-21,4,Подписка на газету,1,506.0,94.0,Cancelled,Ждём с нетерпением!,2024-03-22,9645911883194436,6117,5,8
2029943005474,2024-04-03 00:10:00,Мария Петрова,+7 (9871) 18-21,5,Молоко,5,14129.41,870.59,Cancelled,Ждём с нетерпением!,2024-03-22,9645911883194436,6117,5,8
2029943005474,2024-04-03 00:10:00,Мария Петрова,+7 (9871) 18-21,5,Молоко,5,14059.15,940.85,Cancelled,Ждём с нетерпением!,2024-03-22,9645911883194436,6117,5,8
2029933946262,2024-04-03 00:11:28,Наталья Васильева,+7 (9000) 55-46,4,Подписка на газету,3,1790.18,9.82,Cancelled,Нужно уточнить сроки,2024-04-22,4847808390878842,6118,9,15
2029933946262,2024-04-03 00:11:28,Наталья Васильева,+7 (9000) 55-46,3,Амуниция для собак,2,2224.37,175.63,Cancelled,Нужно уточнить сроки,2024-04-22,4847808390878842,6118,9,15
2029933946262,2024-04-03 00:11:28,Наталья Васильева,+7 (9000) 55-46,1,Корм для собак,5,2103.62,396.38,Cancelled,Нужно уточнить сроки,2024-04-22,4847808390878842,6118,9,15
2029933946262,2024-04-03 00:11:28,Наталья Васильева,+7 (9000) 55-46,5,Молоко,3,8885.42,114.58,Cancelled,Нужно уточнить сроки,2024-04-22,4847808390878842,6118,9,15
2029933946262,2024-04-03 00:11:28,Наталья Васильева,+7 (9000) 55-46,5,Молоко,4,9972.55,2027.45,Cancelled,Нужно уточнить сроки,2024-04-22,4847808390878842,6118,9,15
2029934051534,2024-04-03 00:27:29,Дмитрий Кузнецов,+7 (9824) 81-36,5,Молоко,3,8003.27,996.73,Processing,Проверить наличие,2024-04-27,0885522781699105,6119,7,16
2029933684328,2024-04-03 01:37:34,Анна Смирнова,+7 (9874) 65-08,2,Игрушка мяч,1,251.36,48.64,Cancelled,Всё отлично!,2024-04-30,5008300071867573,6120,6,9
2029933684328,2024-04-03 01:37:34,Анна Смирнова,+7 (9874) 65-08,3,Амуниция для собак,3,3047.42,552.58,Cancelled,Всё отлично!,2024-04-30,5008300071867573,6120,6,9
2029933684328,2024-04-03 01:37:34,Анна Смирнова,+7 (9874) 65-08,5,Молоко,1,2872.14,127.86,Cancelled,Всё отлично!,2024-04-30,5008300071867573,6120,6,9
2029933684328,2024-04-03 01:37:34,Анна Смирнова,+7 (9874) 65-08,4,Подписка на газету,1,546.28,53.72,Cancelled,Всё отлично!,2024-04-30,5008300071867573,6120,6,9
2029934544485,2024-04-03 01:47:45,Дмитрий Кузнецов,+7 (9380) 01-22,4,Подписка на газету,5,2545.7,454.3,Cancelled,"Задержка с доставкой, печалька...",2024-04-02,1815900836394171,6121,7,17
2029934544485,2024-04-03 01:47:45,Дмитрий Кузнецов,+7 (9380) 01-22,5,Молоко,1,2723.2,276.8,Cancelled,"Задержка с доставкой, печалька...",2024-04-02,1815900836394171,6121,7,17
2029934544485,2024-04-03 01:47:45,Дмитрий Кузнецов,+7 (9380) 01-22,5,Молоко,4,11496.84,503.16,Cancelled,"Задержка с доставкой, печалька...",2024-04-02,0885522781699105,6121,7,16
2029934544485,2024-04-03 01:47:45,Дмитрий Кузнецов,+7 (9380) 01-22,3,Амуниция для собак,5,5839.84,160.16,Cancelled,"Задержка с доставкой, печалька...",2024-04-02,6099397430788484,6121,7,11
2029934544485,2024-04-03 01:47:45,Дмитрий Кузнецов,+7 (9380) 01-22,3,Амуниция для собак,5,5687.16,312.84,Cancelled,"Задержка с доставкой, печалька...",2024-04-02,0885522781699105,6121,7,16
2029934509813,2024-04-03 02:19:51,Анна Смирнова,+7 (9579) 68-99,2,Игрушка мяч,2,507.51,92.49,Processing,Нужно уточнить сроки,2024-04-16,5008300071867573,6122,6,9
2029934509813,2024-04-03 02:19:51,Анна Смирнова,+7 (9579) 68-99,5,Молоко,5,13592.49,1407.51,Processing,Нужно уточнить сроки,2024-04-16,5008300071867573,6122,6,9
2029934509813,2024-04-03 02:19:51,Анна Смирнова,+7 (9579) 68-99,3,Амуниция для собак,1,1183.91,16.09,Processing,Нужно уточнить сроки,2024-04-16,5008300071867573,6122,6,9
2029934509813,2024-04-03 02:19:51,Анна Смирнова,+7 (9579) 68-99,4,Подписка на газету,3,1710.77,89.23,Processing,Нужно уточнить сроки,2024-04-16,5008300071867573,6122,6,9
2029944155828,2024-04-03 02:21:00,Елена Новикова,+7 (9629) 04-61,5,Молоко,3,8150.78,849.22,Processing,Нужно уточнить сроки,2024-03-31,3155239520110771,6123,8,12
2029944155828,2024-04-03 02:21:00,Елена Новикова,+7 (9629) 04-61,4,Подписка на газету,5,2546.81,453.19,Processing,Нужно уточнить сроки,2024-03-31,2322327791927395,6123,8,13
2029943072684,2024-04-03 02:26:00,Анна Смирнова,+7 (9907) 26-34,1,Корм для собак,1,461.0,39.0,Cancelled,Ждём с нетерпением!,2024-03-25,5008300071867573,6124,6,9
2029944813274,2024-04-03 02:29:00,Наталья Васильева,+7 (9014) 11-70,4,Подписка на газету,3,1607.04,192.96,Cancelled,Ждём с нетерпением!,2024-03-19,4847808390878842,6125,9,15
2029944813274,2024-04-03 02:29:00,Наталья Васильева,+7 (9014) 11-70,3,Амуниция для собак,3,2955.6,644.4,Cancelled,Ждём с нетерпением!,2024-03-19,4847808390878842,6125,9,15
2029943136429,2024-04-03 02:32:00,Анна Смирнова,+7 (9101) 64-63,3,Амуниция для собак,2,2207.83,192.17,Cancelled,Ждём с нетерпением!,2024-08-03,5008300071867573,6126,6,9
2029943136429,2024-04-03 02:32:00,Анна Смирнова,+7 (9101) 64-63,4,Подписка на газету,4,1938.17,461.83,Cancelled,Ждём с нетерпением!,2024-08-03,5008300071867573,6126,6,9
2029932643549,2024-04-03 02:56:06,Михаил Орлов,+7 (9470) 52-45,1,Корм для собак,3,1315.78,184.22,Processing,"Задержка с доставкой, печалька...",2024-04-02,0829129477023777,6127,1,1
2029932643549,2024-04-03 02:56:06,Михаил Орлов,+7 (9470) 52-45,2,Игрушка мяч,3,799.53,100.47,Processing,"Задержка с доставкой, печалька...",2024-04-02,0768124501445669,6127,1,2
2029934389805,2024-04-03 03:24:26,Наталья Васильева,+7 (9599) 59-81,3,Амуниция для собак,5,5693.66,306.34,Processing,Проверить наличие,2024-04-29,4847808390878842,6128,9,15
2029934389805,2024-04-03 03:24:26,Наталья Васильева,+7 (9599) 59-81,4,Подписка на газету,5,2740.77,259.23,Processing,Проверить наличие,2024-04-29,4847808390878842,6128,9,15
2029934389805,2024-04-03 03:24:26,Наталья Васильева,+7 (9599) 59-81,3,Амуниция для собак,2,2131.51,268.49,Processing,Проверить наличие,2024-04-29,4847808390878842,6128,9,15
2029934389805,2024-04-03 03:24:26,Наталья Васильева,+7 (9599) 59-81,2,Игрушка мяч,5,1326.62,173.38,Processing,Проверить наличие,2024-04-29,4847808390878842,6128,9,15
2029934389805,2024-04-03 03:24:26,Наталья Васильева,+7 (9599) 59-81,4,Подписка на газету,5,2509.83,490.17,Processing,Проверить наличие,2024-04-29,4847808390878842,6128,9,15
2029935499878,2024-04-03 04:06:38,Сергей Сидоров,+7 (9261) 70-98,2,Игрушка мяч,2,539.3,60.7,Completed,Нужно уточнить сроки,2024-04-30,1147744300886234,6129,4,7
2029935499878,2024-04-03 04:06:38,Сергей Сидоров,+7 (9261) 70-98,4,Подписка на газету,3,1674.58,125.42,Completed,Нужно уточнить сроки,2024-04-30,1147744300886234,6129,4,7
2029935499878,2024-04-03 04:06:38,Сергей Сидоров,+7 (9261) 70-98,2,Игрушка мяч,1,270.75,29.25,Completed,Нужно уточнить сроки,2024-04-30,1147744300886234,6129,4,7
2029935499878,2024-04-03 04:06:38,Сергей Сидоров,+7 (9261) 70-98,5,Молоко,4,10991.79,1008.21,Completed,Нужно уточнить сроки,2024-04-30,1147744300886234,6129,4,7
2029944341267,2024-04-03 04:39:00,Михаил Орлов,+7 (9045) 88-30,3,Амуниция для собак,3,2944.06,655.94,Cancelled,Ждём с нетерпением!,2024-03-31,0829129477023777,6130,1,1
2029932955786,2024-04-03 04:53:16,Сергей Сидоров,+7 (9545) 21-82,2,Игрушка мяч,1,260.95,39.05,Cancelled,Всё отлично!,2024-04-09,1147744300886234,6131,4,7
2029932955786,2024-04-03 04:53:16,Сергей Сидоров,+7 (9545) 21-82,2,Игрушка мяч,4,1035.94,164.06,Cancelled,Всё отлично!,2024-04-09,1147744300886234,6131,4,7
2029932955786,2024-04-03 04:53:16,Сергей Сидоров,+7 (9545) 21-82,2,Игрушка мяч,1,255.22,44.78,Cancelled,Всё отлично!,2024-04-09,1147744300886234,6131,4,7
2029933937403,2024-04-03 04:58:44,Алексей Михайлов,+7 (9012) 34-13,1,Корм для собак,2,850.6,149.4,Processing,Ждём с нетерпением!,2024-04-06,9027112006447338,6132,2,4
2029933937403,2024-04-03 04:58:44,Алексей Михайлов,+7 (9012) 34-13,3,Амуниция для собак,3,2966.23,633.77,Processing,Ждём с нетерпением!,2024-04-06,9515225760821750,6132,2,3
2029935483468,2024-04-03 05:08:53,Алексей Михайлов,+7 (9349) 17-77,5,Молоко,1,2505.6,494.4,Cancelled,"Задержка с доставкой, печалька...",2024-04-30,9515225760821750,6133,2,3
2029935483468,2024-04-03 05:08:53,Алексей Михайлов,+7 (9349) 17-77,1,Корм для собак,5,2309.22,190.78,Cancelled,"Задержка с доставкой, печалька...",2024-04-30,9515225760821750,6133,2,3
2029935483468,2024-04-03 05:08:53,Алексей Михайлов,+7 (9349) 17-77,5,Молоко,3,7358.41,1641.59,Cancelled,"Задержка с доставкой, печалька...",2024-04-30,9515225760821750,6133,2,3
2029935483468,2024-04-03 05:08:53,Алексей Михайлов,+7 (9349) 17-77,1,Корм для собак,3,1358.68,141.32,Cancelled,"Задержка с доставкой, печалька...",2024-04-30,9027112006447338,6133,2,4
2029935243996,2024-04-03 05:15:01,Михаил Орлов,+7 (9348) 19-11,2,Игрушка мяч,4,1056.49,143.51,Completed,Нужно уточнить сроки,2024-10-04,0768124501445669,6134,1,2
2029944755293,2024-04-03 05:24:00,Сергей Сидоров,+7 (9897) 47-82,3,Амуниция для собак,4,4607.04,192.96,Processing,Всё отлично!,2024-06-03,1147744300886234,6135,4,7
2029944755293,2024-04-03 05:24:00,Сергей Сидоров,+7 (9897) 47-82,1,Корм для собак,5,2262.75,237.25,Processing,Всё отлично!,2024-06-03,1147744300886234,6135,4,7
2029934085164,2024-04-03 05:55:21,Алексей Михайлов,+7 (9929) 66-97,5,Молоко,3,8986.99,13.01,Processing,Спасибо за заказ,2024-04-17,9027112006447338,6136,2,4
2029934085164,2024-04-03 05:55:21,Алексей Михайлов,+7 (9929) 66-97,3,Амуниция для собак,4,4720.04,79.96,Processing,Спасибо за заказ,2024-04-17,9515225760821750,6136,2,3
2029934085164,2024-04-03 05:55:21,Алексей Михайлов,+7 (9929) 66-97,2,Игрушка мяч,1,275.17,24.83,Processing,Спасибо за заказ,2024-04-17,9515225760821750,6136,2,3
2029934085164,2024-04-03 05:55:21,Алексей Михайлов,+7 (9929) 66-97,3,Амуниция для собак,1,1050.83,149.17,Processing,Спасибо за заказ,2024-04-17,9027112006447338,6136,2,4
2029933700107,2024-04-03 06:43:48,Елена Новикова,+7 (9133) 51-93,5,Молоко,1,2921.05,78.95,Processing,Подарок вовремя,2024-04-23,9590692449731792,6137,8,14
2029933700107,2024-04-03 06:43:48,Елена Новикова,+7 (9133) 51-93,2,Игрушка мяч,1,285.05,14.95,Processing,Подарок вовремя,2024-04-23,2322327791927395,6137,8,13
2029932747635,2024-04-03 06:48:40,Ольга Кузнецова,+7 (9371) 07-94,3,Амуниция для собак,5,5069.65,930.35,Processing,Всё отлично!,2024-04-29,5465186240858011,6138,3,6
2029932747635,2024-04-03 06:48:40,Ольга Кузнецова,+7 (9371) 07-94,5,Молоко,3,7473.54,1526.46,Processing,Всё отлично!,2024-04-29,5465186240858011,6138,3,6
2029932747635,2024-04-03 06:48:40,Ольга Кузнецова,+7 (9371) 07-94,2,Игрушка мяч,4,1032.19,167.81,Processing,Всё отлично!,2024-04-29,5389096356870688,6138,3,5
2029935289569,2024-04-03 07:09:33,Наталья Васильева,+7 (9851) 37-07,1,Корм для собак,2,842.75,157.25,Processing,Подарок вовремя,2024-04-26,4847808390878842,6139,9,15
2029935289569,2024-04-03 07:09:33,Наталья Васильева,+7 (9851) 37-07,3,Амуниция для собак,4,3995.75,804.25,Processing,Подарок вовремя,2024-04-26,4847808390878842,6139,9,15
2029932854391,2024-04-03 07:59:14,Елена Новикова,+7 (9296) 38-34,2,Игрушка мяч,5,1315.0,185.0,Processing,Проверить наличие,2024-04-20,3155239520110771,6140,8,12
2029932854391,2024-04-03 07:59:14,Елена Новикова,+7 (9296) 38-34,2,Игрушка мяч,3,842.41,57.59,Processing,Проверить наличие,2024-04-20,3155239520110771,6140,8,12
2029932854391,2024-04-03 07:59:14,Елена Новикова,+7 (9296) 38-34,3,Амуниция для собак,3,3526.55,73.45,Processing,Проверить наличие,2024-04-20,2322327791927395,6140,8,13
2029932854391,2024-04-03 07:59:14,Елена Новикова,+7 (9296) 38-34,5,Молоко,2,5525.89,474.11,Processing,Проверить наличие,2024-04-20,9590692449731792,6140,8,14
2029932854391,2024-04-03 07:59:14,Елена Новикова,+7 (9296) 38-34,2,Игрушка мяч,4,970.52,229.48,Processing,Проверить наличие,2024-04-20,3155239520110771,6140,8,12
2029944654333,2024-04-03 08:07:00,Ольга Кузнецова,+7 (9261) 93-70,2,Игрушка мяч,1,266.32,33.68,Completed,Нужно уточнить сроки,2024-03-19,5465186240858011,6141,3,6
2029944654333,2024-04-03 08:07:00,Ольга Кузнецова,+7 (9261) 93-70,4,Подписка на газету,1,503.1,96.9,Completed,Нужно уточнить сроки,2024-03-19,5465186240858011,6141,3,6
2029934249193,2024-04-03 08:43:53,Анна Смирнова,+7 (9907) 86-41,1,Корм для собак,4,1879.71,120.29,Processing,"Задержка с доставкой, печалька...",2024-01-04,5008300071867573,6142,6,9
2029934249193,2024-04-03 08:43:53,Анна Смирнова,+7 (9907) 86-41,4,Подписка на газету,4,2398.63,1.37,Processing,"Задержка с доставкой, печалька...",2024-01-04,5008300071867573,6142,6,9
2029934249193,2024-04-03 08:43:53,Анна Смирнова,+7 (9907) 86-41,1,Корм для собак,5,2346.2,153.8,Processing,"Задержка с доставкой, печалька...",2024-01-04,5008300071867573,6142,6,9
2029934249193,2024-04-03 08:43:53,Анна Смирнова,+7 (9907) 86-41,4,Подписка на газету,3,1498.5,301.5,Processing,"Задержка с доставкой, печалька...",2024-01-04,5008300071867573,6142,6,9
2029934249193,2024-04-03 08:43:53,Анна Смирнова,+7 (9907) 86-41,5,Молоко,3,7420.63,1579.37,Processing,"Задержка с доставкой, печалька...",2024-01-04,5008300071867573,6142,6,9
2029942830876,2024-04-03 08:44:00,Елена Новикова,+7 (9697) 12-91,1,Корм для собак,5,2357.21,142.79,Processing,Всё отлично!,2024-03-15,9590692449731792,6143,8,14
2029942830876,2024-04-03 08:44:00,Елена Новикова,+7 (9697) 12-91,1,Корм для собак,1,443.14,56.86,Processing,Всё отлично!,2024-03-15,3155239520110771,6143,8,12
2029942830876,2024-04-03 08:44:00,Елена Новикова,+7 (9697) 12-91,4,Подписка на газету,4,2276.96,123.04,Processing,Всё отлично!,2024-03-15,2322327791927395,6143,8,13
2029935477684,2024-04-03 08:45:03,Иван Иванов,+7 (9271) 70-66,1,Корм для собак,4,1965.72,34.28,Completed,Нужно уточнить сроки,2024-04-30,7329380320589945,6144,10,18
2029935477684,2024-04-03 08:45:03,Иван Иванов,+7 (9271) 70-66,2,Игрушка мяч,4,1090.77,109.23,Completed,Нужно уточнить сроки,2024-04-30,7329380320589945,6144,10,18
2029935477684,2024-04-03 08:45:03,Иван Иванов,+7 (9271) 70-66,3,Амуниция для собак,2,2087.37,312.63,Completed,Нужно уточнить сроки,2024-04-30,7329380320589945,6144,10,18
2029935265965,2024-04-03 09:17:08,Алексей Михайлов,+7 (9958) 71-34,5,Молоко,1,2864.83,135.17,Processing,Проверить наличие,2024-04-18,9027112006447338,6145,2,4
2029935265965,2024-04-03 09:17:08,Алексей Михайлов,+7 (9958) 71-34,1,Корм для собак,2,886.59,113.41,Processing,Проверить наличие,2024-04-18,9027112006447338,6145,2,4
2029935265965,2024-04-03 09:17:08,Алексей Михайлов,+7 (9958) 71-34,5,Молоко,4,9719.7,2280.3,Processing,Проверить наличие,2024-04-18,9515225760821750,6145,2,3
2029935265965,2024-04-03 09:17:08,Алексей Михайлов,+7 (9958) 71-34,1,Корм для собак,4,1615.1,384.9,Processing,Проверить наличие,2024-04-18,9027112006447338,6145,2,4
2029935265965,2024-04-03 09:17:08,Алексей Михайлов,+7 (9958) 71-34,1,Корм для собак,2,811.9,188.1,Processing,Проверить наличие,2024-04-18,9515225760821750,6145,2,3
2029934132965,2024-04-03 09:31:53,Мария Петрова,+7 (9541) 44-32,1,Корм для собак,2,908.89,91.11,Cancelled,Подарок вовремя,2024-04-20,9645911883194436,6146,5,8
2029934132965,2024-04-03 09:31:53,Мария Петрова,+7 (9541) 44-32,3,Амуниция для собак,3,2976.52,623.48,Cancelled,Подарок вовремя,2024-04-20,9645911883194436,6146,5,8
2029934132965,2024-04-03 09:31:53,Мария Петрова,+7 (9541) 44-32,2,Игрушка мяч,1,251.77,48.23,Cancelled,Подарок вовремя,2024-04-20,9645911883194436,6146,5,8
2029934056197,2024-04-03 10:30:20,Дмитрий Кузнецов,+7 (9170) 16-36,4,Подписка на газету,1,570.53,29.47,Completed,Ждём с нетерпением!,2024-04-22,6099397430788484,6147,7,11
2029934056197,2024-04-03 10:30:20,Дмитрий Кузнецов,+7 (9170) 16-36,2,Игрушка мяч,2,599.9,0.1,Completed,Ждём с нетерпением!,2024-04-22,0885522781699105,6147,7,16
2029934423799,2024-04-03 11:14:47,Дмитрий Кузнецов,+7 (9076) 15-39,4,Подписка на газету,5,2498.78,501.22,Completed,Ждём с нетерпением!,2024-04-05,6099397430788484,6148,7,11
2029934423799,2024-04-03 11:14:47,Дмитрий Кузнецов,+7 (9076) 15-39,4,Подписка на газету,5,2431.4,568.6,Completed,Ждём с нетерпением!,2024-04-05,1815900836394171,6148,7,17
2029932756947,2024-04-03 11:29:40,Елена Новикова,+7 (9432) 02-03,1,Корм для собак,4,1762.4,237.6,Processing,Спасибо за заказ,2024-04-26,2322327791927395,6149,8,13
2029932756947,2024-04-03 11:29:40,Елена Новикова,+7 (9432) 02-03,2,Игрушка мяч,1,252.76,47.24,Processing,Спасибо за заказ,2024-04-26,9590692449731792,6149,8,14
2029932756947,2024-04-03 11:29:40,Елена Новикова,+7 (9432) 02-03,4,Подписка на газету,2,1199.28,0.72,Processing,Спасибо за заказ,2024-04-26,2322327791927395,6149,8,13
2029932756947,2024-04-03 11:29:40,Елена Новикова,+7 (9432) 02-03,1,Корм для собак,4,1960.16,39.84,Processing,Спасибо за заказ,2024-04-26,2322327791927395,6149,8,13
2029934216101,2024-04-03 11:51:19,Анна Смирнова,+7 (9953) 53-84,5,Молоко,5,12171.41,2828.59,Processing,Подарок вовремя,2024-02-04,5008300071867573,6150,6,9
2029934216101,2024-04-03 11:51:19,Анна Смирнова,+7 (9953) 53-84,3,Амуниция для собак,1,1113.05,86.95,Processing,Подарок вовремя,2024-02-04,5008300071867573,6150,6,9
2029934216101,2024-04-03 11:51:19,Анна Смирнова,+7 (9953) 53-84,5,Молоко,1,2552.04,447.96,Processing,Подарок вовремя,2024-02-04,5008300071867573,6150,6,9
2029934216101,2024-04-03 11:51:19,Анна Смирнова,+7 (9953) 53-84,1,Корм для собак,3,1221.25,278.75,Processing,Подарок вовремя,2024-02-04,5008300071867573,6150,6,9
2029935511413,2024-04-03 12:24:32,Иван Иванов,+7 (9394) 06-53,1,Корм для собак,4,1643.11,356.89,Cancelled,"Задержка с доставкой, печалька...",2024-04-21,7329380320589945,6151,10,18
2029943216271,2024-04-03 13:07:00,Анна Смирнова,+7 (9811) 50-17,5,Молоко,1,2430.33,569.67,Completed,Спасибо за заказ,2024-03-12,5008300071867573,6152,6,9
2029943216271,2024-04-03 13:07:00,Анна Смирнова,+7 (9811) 50-17,4,Подписка на газету,2,1089.77,110.23,Completed,Спасибо за заказ,2024-03-12,5008300071867573,6152,6,9
2029943216271,2024-04-03 13:07:00,Анна Смирнова,+7 (9811) 50-17,3,Амуниция для собак,2,1928.82,471.18,Completed,Спасибо за заказ,2024-03-12,5008300071867573,6152,6,9
2029943216271,2024-04-03 13:07:00,Анна Смирнова,+7 (9811) 50-17,5,Молоко,5,14907.39,92.61,Completed,Спасибо за заказ,2024-03-12,5008300071867573,6152,6,9
2029943216271,2024-04-03 13:07:00,Анна Смирнова,+7 (9811) 50-17,4,Подписка на газету,4,2037.68,362.32,Completed,Спасибо за заказ,2024-03-12,5008300071867573,6152,6,9
